vessel_class,gap_hours,iuu_caught,spherical_distances,eez_check,Ocean List New whose false were in OG
squid_jigger,62.83333333,0,292.9759006,0,pacific
squid_jigger,14.8,0,78.77696115,0,pacific
squid_jigger,12.43333333,0,292.5494627,1,indian
squid_jigger,17.6,0,25.71689343,0,pacific
squid_jigger,14.91666667,0,114.6624737,0,pacific
squid_jigger,23,0,118.6443703,0,atlantic
squid_jigger,61.66666667,0,88.67646915,0,pacific
squid_jigger,15.15,0,28.40178545,0,pacific
squid_jigger,114.4833333,0,113.8236179,0,pacific
squid_jigger,12.98333333,0,24.515535,0,pacific
squid_jigger,15.2,0,164.2684484,0,pacific
squid_jigger,12.81666667,0,106.5228375,0,pacific
squid_jigger,15.86666667,0,82.15139366,0,pacific
squid_jigger,21.53333333,0,16.5250715,0,atlantic
squid_jigger,17.1,0,44.02167699,0,pacific
squid_jigger,12.58333333,0,70.59585094,0,pacific
squid_jigger,12.53333333,0,7.634125705,0,atlantic
squid_jigger,12.45,0,55.39681331,1,atlantic
squid_jigger,12.8,0,45.05202417,0,pacific
squid_jigger,66.06666667,0,80.93979382,0,pacific
squid_jigger,14.83333333,0,28.78234424,0,atlantic
squid_jigger,18.08333333,0,224.5605662,0,pacific
squid_jigger,15.78333333,0,49.63169564,0,pacific
squid_jigger,14.68333333,0,35.41568972,0,pacific
squid_jigger,52.16666667,0,140.4937213,0,pacific
squid_jigger,105.6833333,0,468.8349186,0,pacific
squid_jigger,37.1,0,140.5990368,0,pacific
squid_jigger,18.85,0,6.901187807,0,pacific
squid_jigger,135.1666667,0,59.22326558,0,atlantic
squid_jigger,24,0,118.3289117,0,pacific
squid_jigger,24.2,0,186.9748307,0,pacific
squid_jigger,12.7,0,28.60226999,0,pacific
squid_jigger,44.35,0,1031.133208,0,indian
squid_jigger,54.65,0,48.94143256,0,pacific
squid_jigger,14.8,0,359.031578,0,pacific
squid_jigger,15.65,0,89.48404705,0,pacific
squid_jigger,38.31666667,0,283.8401049,0,pacific
squid_jigger,40.48333333,0,23.82780309,0,pacific
squid_jigger,13.93333333,0,30.36225606,0,pacific
squid_jigger,61.16666667,0,13.4742476,0,pacific
squid_jigger,17.05,0,121.024598,0,pacific
squid_jigger,12.86666667,0,71.69566497,0,pacific
squid_jigger,164.7666667,0,239.1819933,0,atlantic
squid_jigger,47.7,0,628.0907589,0,atlantic
squid_jigger,14.13333333,0,121.2720595,0,pacific
squid_jigger,12.05,0,19.82000962,0,pacific
squid_jigger,246.4,0,332.4296322,0,pacific
squid_jigger,43.38333333,0,16.48509593,0,pacific
squid_jigger,83.81666667,0,174.6707553,0,pacific
squid_jigger,38.36666667,0,8.958999047,0,pacific
squid_jigger,55.08333333,0,119.546989,0,pacific
squid_jigger,17.3,0,101.5187511,0,pacific
squid_jigger,14.88333333,0,126.7695136,0,pacific
squid_jigger,40.63333333,0,68.49527942,0,pacific
squid_jigger,18.21666667,0,10.56908343,0,pacific
squid_jigger,61.5,0,447.8540804,0,pacific
squid_jigger,12.05,0,61.60433444,0,pacific
squid_jigger,29.4,0,95.29686447,0,pacific
squid_jigger,28.35,0,246.3267772,0,pacific
squid_jigger,16.63333333,0,73.44077087,0,pacific
squid_jigger,16.71666667,0,45.3198067,0,pacific
squid_jigger,64.15,0,420.1670504,0,pacific
squid_jigger,12.33333333,0,149.7800088,0,pacific
squid_jigger,15.28333333,0,125.789412,0,pacific
squid_jigger,13.68333333,0,21.32628563,0,pacific
squid_jigger,13.45,0,22.26680933,0,pacific
squid_jigger,14.6,0,43.67808106,0,pacific
squid_jigger,13.15,0,22.11054633,0,pacific
squid_jigger,35.63333333,0,48.42850518,0,pacific
squid_jigger,12.26666667,0,52.84557648,0,pacific
squid_jigger,15.91666667,0,51.8395834,0,pacific
squid_jigger,15.13333333,0,38.60382476,0,pacific
squid_jigger,12.55,0,71.40435489,0,pacific
squid_jigger,16.56666667,0,98.90545887,0,pacific
squid_jigger,18.4,0,31.7671312,0,pacific
squid_jigger,17.6,0,171.2527851,0,pacific
squid_jigger,63.36666667,0,40.22956514,0,pacific
squid_jigger,15.03333333,0,75.70557392,0,pacific
squid_jigger,19.86666667,0,83.62383642,0,pacific
squid_jigger,24.8,0,77.6123833,0,pacific
squid_jigger,66.76666667,0,43.64764734,0,pacific
squid_jigger,64.26666667,0,339.8346172,0,pacific
squid_jigger,23.81666667,0,313.6172802,1,pacific
squid_jigger,14.16666667,0,4.999192371,0,pacific
squid_jigger,265.55,0,537.4462168,0,pacific
squid_jigger,12.7,0,109.5824777,0,pacific
squid_jigger,34.88333333,0,83.46157891,0,pacific
squid_jigger,304.35,0,6267.842747,0,indian
squid_jigger,15.06666667,0,35.71336,0,pacific
squid_jigger,60.86666667,0,218.1888955,0,pacific
squid_jigger,30.31666667,0,144.3051329,0,pacific
squid_jigger,178.0833333,0,477.6689829,0,pacific
squid_jigger,157.6166667,0,287.0574893,0,pacific
squid_jigger,57.03333333,0,9.274391917,0,atlantic
squid_jigger,17.01666667,0,65.86702895,0,pacific
squid_jigger,16.8,0,45.39683384,0,pacific
squid_jigger,19.05,0,37.33857752,0,pacific
squid_jigger,18.25,0,103.2696872,0,pacific
squid_jigger,26.25,0,141.5689396,0,pacific
squid_jigger,14.75,0,35.27188916,0,pacific
squid_jigger,19.16666667,0,133.2357641,0,pacific
squid_jigger,27.8,0,89.10453917,0,pacific
squid_jigger,16.86666667,0,97.45037257,0,pacific
squid_jigger,13.6,0,60.89858543,0,pacific
squid_jigger,14.98333333,0,118.6216323,0,pacific
squid_jigger,16.11666667,0,153.858219,0,pacific
squid_jigger,16.73333333,0,27.53657638,0,atlantic
squid_jigger,173.2,0,325.4395761,0,pacific
squid_jigger,41.93333333,0,169.9071227,0,pacific
squid_jigger,136.55,0,112.5298176,0,pacific
squid_jigger,23.63333333,0,4.267448376,0,pacific
squid_jigger,76.08333333,0,331.2502093,0,pacific
squid_jigger,14.05,0,32.15033485,0,pacific
squid_jigger,249.9666667,0,327.0600233,0,pacific
squid_jigger,17.61666667,0,32.04465235,0,pacific
squid_jigger,22.55,0,351.6843335,1,pacific
squid_jigger,62.06666667,0,53.66926144,0,pacific
squid_jigger,162.4333333,0,3109.420727,0,indian
squid_jigger,39.71666667,0,52.18699707,0,pacific
squid_jigger,114.05,0,2379.513375,0,indian
squid_jigger,86.58333333,0,76.6046653,0,pacific
squid_jigger,13.73333333,0,58.11401445,0,pacific
squid_jigger,13.18333333,0,18.30440655,0,pacific
squid_jigger,14.66666667,0,5.356057046,0,pacific
squid_jigger,156.0166667,0,108.0105434,0,pacific
squid_jigger,65.01666667,0,112.2366007,0,pacific
squid_jigger,12.16666667,0,29.87467539,0,pacific
squid_jigger,17.66666667,0,68.03829422,0,pacific
squid_jigger,187.2333333,0,494.5882346,0,pacific
squid_jigger,65.56666667,0,1207.541872,0,pacific
squid_jigger,12.23333333,0,48.29953354,0,pacific
squid_jigger,673.8666667,0,3740.009174,0,pacific
squid_jigger,13.35,0,40.81571339,0,pacific
squid_jigger,16.28333333,0,313.0913428,1,atlantic
squid_jigger,14.06666667,0,39.95547182,0,atlantic
squid_jigger,27.35,0,404.0480739,1,atlantic
squid_jigger,122.4166667,0,124.2338003,0,pacific
squid_jigger,33.61666667,0,437.2157237,0,pacific
squid_jigger,13.4,0,6.112514981,0,atlantic
squid_jigger,17.75,0,337.5971938,1,pacific
squid_jigger,48.96666667,0,42.16245063,0,pacific
squid_jigger,14.36666667,0,49.11313805,0,pacific
squid_jigger,29.2,0,72.27032151,0,pacific
squid_jigger,26.03333333,0,131.2423549,0,pacific
squid_jigger,39.68333333,0,190.0508966,0,pacific
squid_jigger,76.88333333,0,471.3355897,0,pacific
squid_jigger,456.45,0,179.2561379,0,pacific
squid_jigger,42.23333333,0,175.8605861,0,pacific
squid_jigger,14.56666667,0,102.0484231,0,pacific
squid_jigger,87.73333333,0,595.2968108,0,pacific
squid_jigger,16.96666667,0,220.2935955,1,atlantic
squid_jigger,16,0,21.86402447,0,pacific
squid_jigger,19.91666667,0,86.83782879,0,pacific
squid_jigger,30.58333333,0,662.4238467,0,pacific
squid_jigger,12.65,0,68.98797355,1,atlantic
squid_jigger,107.6166667,0,311.6077485,1,atlantic
squid_jigger,153.2,0,89.75904748,0,pacific
squid_jigger,18.83333333,0,264.4785054,0,pacific
squid_jigger,31.25,0,29.62449838,0,pacific
squid_jigger,202.35,0,36.43214912,0,atlantic
squid_jigger,17.7,0,26.79259776,0,pacific
squid_jigger,24.28333333,0,119.3037494,0,atlantic
squid_jigger,14.73333333,0,85.10818576,0,pacific
squid_jigger,12.43333333,0,7.565665031,0,atlantic
squid_jigger,14.15,0,19.49150881,0,atlantic
squid_jigger,76.08333333,0,1217.710204,0,pacific
squid_jigger,24.51666667,0,48.9550354,0,atlantic
squid_jigger,55.28333333,0,10.60838284,0,atlantic
squid_jigger,17.58333333,0,4.115242279,0,atlantic
squid_jigger,22.78333333,0,4.864019179,0,atlantic
squid_jigger,29.78333333,0,179.7847223,0,atlantic
squid_jigger,13.5,0,115.4600978,0,pacific
squid_jigger,16.08333333,0,9.884757114,0,pacific
squid_jigger,62.48333333,0,42.92851745,0,pacific
squid_jigger,12.3,0,5.534110115,0,atlantic
squid_jigger,23.08333333,0,326.4351399,0,pacific
squid_jigger,14.8,0,5.396584691,0,pacific
squid_jigger,13.36666667,0,69.52513946,0,pacific
squid_jigger,161.8833333,0,630.2854555,0,pacific
squid_jigger,15.56666667,0,28.22297683,0,atlantic
squid_jigger,16.83333333,0,5.256489428,0,atlantic
squid_jigger,26.56666667,0,16.34687686,0,atlantic
squid_jigger,73.11666667,0,48.4285103,0,pacific
squid_jigger,150.9666667,0,78.18996678,0,atlantic
squid_jigger,13.05,0,14.11015331,0,pacific
squid_jigger,14.11666667,0,16.64321921,0,pacific
squid_jigger,15.55,0,116.4586678,0,pacific
squid_jigger,152.3666667,0,337.2659194,0,pacific
squid_jigger,21.21666667,0,107.5261019,0,pacific
squid_jigger,27.01666667,0,15.68399621,0,atlantic
squid_jigger,40.73333333,0,35.03132228,0,pacific
squid_jigger,100.7333333,0,35.56607699,0,atlantic
squid_jigger,42.98333333,0,39.44326682,0,pacific
squid_jigger,22.08333333,0,20.03873825,0,atlantic
squid_jigger,25.06666667,0,103.444248,0,atlantic
squid_jigger,224.3333333,0,28.7569952,0,atlantic
squid_jigger,142.95,0,73.4922624,0,atlantic
squid_jigger,14,0,9.465849202,0,pacific
squid_jigger,32.66666667,0,91.20482411,0,pacific
squid_jigger,44.13333333,0,60.56812932,0,pacific
squid_jigger,16.43333333,0,4.804534934,0,atlantic
squid_jigger,22.36666667,0,7.417332839,0,atlantic
squid_jigger,33.16666667,0,7.986398607,0,pacific
squid_jigger,13.98333333,0,120.6021851,0,pacific
squid_jigger,40.96666667,0,347.2380884,0,pacific
squid_jigger,31.43333333,0,81.04240083,0,pacific
squid_jigger,14.63333333,0,145.3365282,0,pacific
squid_jigger,25.03333333,0,87.16932509,0,pacific
squid_jigger,1820.4,0,493.6598912,0,pacific
squid_jigger,23.05,0,45.59532084,0,pacific
squid_jigger,15.93333333,0,21.27812365,0,atlantic
squid_jigger,78.65,0,39.37723896,0,pacific
squid_jigger,126.0833333,0,298.0403136,0,pacific
squid_jigger,23.25,0,31.36401528,0,pacific
squid_jigger,78.86666667,0,33.47315302,0,pacific
squid_jigger,40.7,0,12.81424063,0,atlantic
squid_jigger,14.91666667,0,13.23904614,0,atlantic
squid_jigger,29.95,0,9.524300832,0,atlantic
squid_jigger,13.75,0,10.03981962,0,pacific
squid_jigger,67.45,0,142.4188304,0,atlantic
squid_jigger,136.9333333,0,19.70724693,0,atlantic
squid_jigger,98.03333333,0,62.19647094,0,pacific
squid_jigger,238.8333333,0,61.10166146,0,atlantic
squid_jigger,13.4,0,95.57014084,0,pacific
squid_jigger,670.6166667,0,296.6651006,0,pacific
squid_jigger,18.43333333,0,15.96763495,0,atlantic
squid_jigger,48.28333333,0,123.3975606,0,atlantic
squid_jigger,53.9,0,14.13096273,0,pacific
squid_jigger,27.76666667,0,68.96055746,0,pacific
squid_jigger,56.2,0,110.7867427,0,pacific
squid_jigger,12.88333333,0,27.98257129,0,pacific
squid_jigger,34.5,0,188.6069065,0,pacific
squid_jigger,74.78333333,0,61.3040915,0,atlantic
squid_jigger,15.6,0,36.24168903,0,pacific
squid_jigger,14.13333333,0,61.84800713,0,pacific
squid_jigger,38.93333333,0,77.11353704,0,pacific
squid_jigger,45.38333333,0,52.41011001,0,atlantic
squid_jigger,936.9333333,0,21.81028897,0,atlantic
squid_jigger,835.6166667,0,353.8137563,0,pacific
squid_jigger,39.53333333,0,4.152977604,0,atlantic
squid_jigger,24.05,0,19.28925825,0,atlantic
squid_jigger,213.7166667,0,175.4709942,0,atlantic
squid_jigger,40.88333333,0,49.05072522,0,pacific
squid_jigger,156.75,0,81.8222695,0,pacific
squid_jigger,37.8,0,38.67347582,0,pacific
squid_jigger,15.21666667,0,27.50363874,0,pacific
squid_jigger,132.8333333,0,12.46165408,0,atlantic
squid_jigger,450.6833333,0,17.98956121,0,atlantic
squid_jigger,1816.6,0,25.18816486,0,atlantic
squid_jigger,14.96666667,0,1.908501184,0,atlantic
squid_jigger,13.45,0,3.122321732,0,atlantic
squid_jigger,32.56666667,0,7.832880416,0,pacific
squid_jigger,55.85,0,179.5599467,0,atlantic
squid_jigger,23.7,0,30.1715301,0,pacific
squid_jigger,34.73333333,0,303.4809578,0,pacific
squid_jigger,30.93333333,0,18.17676842,0,atlantic
squid_jigger,72.93333333,0,18.5353968,0,atlantic
squid_jigger,179.6833333,0,321.944717,0,pacific
squid_jigger,37.01666667,0,42.07077935,0,pacific
squid_jigger,19.75,0,326.7463598,0,pacific
squid_jigger,179.0333333,0,143.0125552,0,pacific
squid_jigger,24.78333333,0,323.7428757,0,pacific
squid_jigger,130.4833333,0,44.84514386,0,atlantic
squid_jigger,110.05,0,142.4892049,0,pacific
squid_jigger,16.21666667,0,17.96090692,0,pacific
squid_jigger,14.88333333,0,8.393143645,0,pacific
squid_jigger,122.15,0,114.2182855,0,pacific
squid_jigger,81.93333333,0,52.79362612,0,pacific
squid_jigger,39.75,0,63.09990302,0,pacific
squid_jigger,76.65,0,183.7747413,0,pacific
squid_jigger,57.85,0,41.28970145,0,pacific
squid_jigger,34.23333333,0,32.1792868,0,pacific
squid_jigger,114.5333333,0,9.656136648,0,atlantic
squid_jigger,35.6,0,44.79959792,0,atlantic
squid_jigger,178.6833333,0,13.39732715,0,atlantic
squid_jigger,17.81666667,0,7.548762864,0,indian
squid_jigger,35.88333333,0,2.137193807,0,indian
squid_jigger,12.56666667,0,15.27372334,0,atlantic
squid_jigger,18.28333333,0,27.68664962,0,pacific
squid_jigger,117.4333333,0,61.71079991,0,atlantic
squid_jigger,71.05,0,47.29020863,0,pacific
squid_jigger,38.61666667,0,14.20946208,0,atlantic
squid_jigger,19.15,0,73.90823592,0,atlantic
squid_jigger,13.16666667,0,9.228327385,0,atlantic
squid_jigger,12.78333333,0,13.08487213,0,pacific
squid_jigger,17.16666667,0,41.83662082,0,pacific
squid_jigger,14.56666667,0,14.18114595,0,pacific
squid_jigger,12.31666667,0,4.448356341,0,pacific
squid_jigger,13.41666667,0,17.13940154,0,pacific
squid_jigger,27.4,0,64.60956854,0,pacific
squid_jigger,26.98333333,0,22.98262157,0,pacific
squid_jigger,15.86666667,0,5.061325218,0,pacific
squid_jigger,14.16666667,0,2.666422548,0,pacific
squid_jigger,25.93333333,0,24.93574086,0,atlantic
squid_jigger,16.01666667,0,324.0123161,1,pacific
squid_jigger,13.06666667,0,137.5997431,0,atlantic
squid_jigger,12.43333333,0,28.95021351,0,pacific
squid_jigger,53.08333333,0,73.38043263,0,pacific
squid_jigger,15.3,0,21.02021208,0,pacific
squid_jigger,18.98333333,0,40.19390071,0,pacific
squid_jigger,21.41666667,0,87.89539733,0,pacific
squid_jigger,12.3,0,10.89187371,0,pacific
squid_jigger,22.96666667,0,61.55328478,0,pacific
squid_jigger,21.28333333,0,296.0930228,0,pacific
squid_jigger,12,0,7.266531163,0,pacific
squid_jigger,29.46666667,0,5.012320982,0,atlantic
squid_jigger,14.51666667,0,2.051388762,0,pacific
squid_jigger,14.06666667,0,9.079766163,0,pacific
squid_jigger,14.65,0,9.426875018,0,atlantic
squid_jigger,35.56666667,0,128.8102818,0,atlantic
squid_jigger,30.28333333,0,40.66250646,0,atlantic
squid_jigger,32.9,0,18.17440129,0,atlantic
squid_jigger,64.95,0,6.739074628,0,atlantic
squid_jigger,12.93333333,0,8.309882715,0,pacific
squid_jigger,14.48333333,0,3.41210649,0,pacific
squid_jigger,12.23333333,0,23.39839257,0,pacific
squid_jigger,23.08333333,0,4.925291136,0,atlantic
squid_jigger,29.2,0,76.33340033,0,atlantic
squid_jigger,20.65,0,32.29403071,0,pacific
squid_jigger,13.91666667,0,5.663434768,0,atlantic
squid_jigger,16.3,0,5.452445703,0,pacific
squid_jigger,20.3,0,4.732849923,0,pacific
squid_jigger,13.85,0,9.385413908,0,pacific
squid_jigger,133.15,0,32.4219697,0,atlantic
squid_jigger,40.11666667,0,216.0241033,0,pacific
squid_jigger,26.63333333,0,29.32151102,0,pacific
squid_jigger,14.46666667,0,18.19879908,0,pacific
squid_jigger,18.35,0,25.13623474,0,pacific
squid_jigger,19.28333333,0,356.0476433,1,atlantic
squid_jigger,20.38333333,0,6.339711786,0,atlantic
squid_jigger,26.26666667,0,96.64371327,0,pacific
squid_jigger,15.01666667,0,10.68629987,0,pacific
squid_jigger,19.48333333,0,51.49348719,0,pacific
squid_jigger,15.85,0,36.51239125,0,pacific
squid_jigger,16.88333333,0,13.34363811,0,pacific
squid_jigger,13.45,0,11.01184539,0,pacific
squid_jigger,23.76666667,0,18.45177603,0,pacific
squid_jigger,55.31666667,0,36.95137648,0,pacific
squid_jigger,13.2,0,16.16009041,0,pacific
squid_jigger,12.91666667,0,19.18783408,0,pacific
squid_jigger,16.73333333,0,94.76653902,0,atlantic
squid_jigger,22.58333333,0,89.03071382,0,pacific
squid_jigger,13.35,0,5.070839675,0,atlantic
squid_jigger,39.93333333,0,64.54842745,0,pacific
squid_jigger,12.8,0,21.52292176,0,pacific
squid_jigger,14.51666667,0,74.12856064,0,pacific
squid_jigger,40.61666667,0,59.25546476,0,atlantic
squid_jigger,15.63333333,0,180.9509989,0,pacific
squid_jigger,12.06666667,0,54.81194309,0,pacific
squid_jigger,35.91666667,0,5.690960765,0,pacific
squid_jigger,12.98333333,0,14.72881314,0,pacific
squid_jigger,16.7,0,14.91253337,0,atlantic
squid_jigger,12.11666667,0,19.97207926,0,pacific
squid_jigger,14.48333333,0,10.49621422,0,pacific
squid_jigger,31.33333333,0,4.115370103,0,atlantic
squid_jigger,26.2,0,71.77672948,0,pacific
squid_jigger,17.35,0,46.24031306,0,atlantic
squid_jigger,12.33333333,0,6.160694396,0,pacific
squid_jigger,139.0333333,0,64.22441277,0,pacific
squid_jigger,35.15,0,356.788383,0,pacific
squid_jigger,22.93333333,0,38.53868448,0,pacific
squid_jigger,21.73333333,0,70.28785118,0,pacific
squid_jigger,14.48333333,0,25.44476878,0,atlantic
squid_jigger,47.31666667,0,44.95203535,0,pacific
squid_jigger,13.15,0,13.69599557,0,pacific
squid_jigger,14.18333333,0,14.08153326,0,pacific
squid_jigger,13.76666667,0,126.8115126,0,pacific
squid_jigger,12.61666667,0,9.392359513,0,pacific
squid_jigger,20.33333333,0,27.41448871,0,pacific
squid_jigger,13.01666667,0,30.33290469,0,pacific
squid_jigger,34.56666667,0,13.60916922,0,atlantic
squid_jigger,19.21666667,0,22.29667593,0,pacific
squid_jigger,21.6,0,46.54244697,0,atlantic
squid_jigger,22.71666667,0,136.8253255,0,pacific
squid_jigger,50.31666667,0,67.23378516,0,atlantic
squid_jigger,50.66666667,0,12.02484534,0,atlantic
squid_jigger,28.53333333,0,6.174573165,0,pacific
squid_jigger,20.11666667,0,70.30760424,0,pacific
squid_jigger,12.41666667,0,4.624287272,0,pacific
squid_jigger,19.36666667,0,46.16224868,0,pacific
squid_jigger,14,0,37.86604223,0,pacific
squid_jigger,28.38333333,0,116.789804,0,pacific
squid_jigger,15.46666667,0,24.01260208,0,pacific
squid_jigger,18.2,0,28.85640663,0,pacific
squid_jigger,12.33333333,0,55.08824142,0,pacific
squid_jigger,40.05,0,7.593108724,0,atlantic
squid_jigger,13.38333333,0,2.049506416,0,atlantic
squid_jigger,26.26666667,0,66.66420639,0,pacific
squid_jigger,56.13333333,0,31.66740103,0,pacific
squid_jigger,14.4,0,159.220507,0,pacific
squid_jigger,26.76666667,0,23.99286166,0,pacific
squid_jigger,55.21666667,0,120.6424411,0,atlantic
squid_jigger,15.3,0,93.16483824,0,pacific
squid_jigger,80.21666667,0,135.6968906,0,pacific
squid_jigger,13.03333333,0,16.83571666,0,pacific
squid_jigger,17.4,0,48.76930956,0,pacific
squid_jigger,12.41666667,0,39.99155751,0,pacific
squid_jigger,21.38333333,0,109.9190649,0,pacific
squid_jigger,36.51666667,0,36.3451319,0,pacific
squid_jigger,20.6,0,12.95118639,0,pacific
squid_jigger,17.3,0,5.485523772,0,pacific
squid_jigger,12.36666667,0,50.09879527,0,pacific
squid_jigger,12.01666667,0,22.14538092,0,pacific
squid_jigger,18.05,0,300.476209,0,pacific
squid_jigger,20.61666667,0,26.55585855,0,pacific
squid_jigger,15.73333333,0,69.5862676,0,pacific
squid_jigger,14.21666667,0,42.58161457,0,pacific
squid_jigger,14.38333333,0,35.07188764,0,pacific
squid_jigger,19.56666667,0,3.808835844,0,pacific
squid_jigger,39.3,0,50.00045969,0,pacific
squid_jigger,16.55,0,55.70765048,0,pacific
squid_jigger,13.56666667,0,5.496813118,0,atlantic
